trainee_name,views,likes,comments,url,views_rank,likes_rank,comments_rank,views_norm,likes_norm,comments_norm,score,score_norm,overall_rank
박준일 PARK JUN IL,214167,16640,2478,https://www.youtube.com/watch?v=NxlXMdwO_Fg,18,16,13,0.08823668875759438,0.11379207003017822,0.14464243004066013,0.34667118882843273,0.11555706294281091,14
마사토 MASATO,272330,17390,1792,https://www.youtube.com/watch?v=rCvkb23P0ws,13,13,17,0.11330904394591616,0.11901924296596762,0.10362353503946424,0.33595182195134804,0.11198394065044935,15
장한음 JANG HAN EUM,229750,15013,2024,https://www.youtube.com/watch?v=rlrM1_TEaCY,17,17,16,0.09495406081370597,0.10245258954147239,0.11749581439846926,0.3149024647536476,0.10496748825121587,16
유강민 YOO KANG MIN,246790,17063,1587,https://www.youtube.com/watch?v=bQ27CInAK7I,16,14,20,0.10229950263082344,0.11674019556596343,0.09136570198517101,0.3104054001819579,0.1034684667273193,17
앤드류 ANDREW,131943,17019,2124,https://www.youtube.com/watch?v=IRu5Ikd_LnI,23,15,14,0.05279234556682757,0.11643353475373046,0.12347524515666108,0.2927011254772191,0.0975670418257397,18
쑨지아양 SUN JIA YANG,263746,11531,1267,https://www.youtube.com/watch?v=6eXW3vNlhf8,14,20,24,0.10960873452349032,0.07818456799158077,0.07223152355895719,0.26002482607402827,0.08667494202467609,19
전이정 JUN LEE JEONG,143456,10652,1607,https://www.youtube.com/watch?v=SWYbv9GY6Ts,21,23,19,0.05775526056920277,0.07205832131083557,0.09256158813680937,0.2223751700168477,0.07412505667228257,20
나윤서 NA YUN SEO,145344,13496,1068,https://www.youtube.com/watch?v=3PvailAbrjs,20,18,28,0.05856912172828245,0.09187976108334901,0.06033245635015547,0.21078133916178693,0.07026044638726231,21
장지아하오 ZHANG JIA HAO,106975,9970,1700,https://www.youtube.com/watch?v=spdXKRl_zH0,25,26,18,0.04202937659442212,0.06730507872122442,0.09812245874192776,0.2074569140575743,0.0691523046858581,22
센 SEN,158730,10981,1192,https://www.youtube.com/watch?v=vy3Jq0iq178,19,21,26,0.06433943183179973,0.07435130783866853,0.06774695049031332,0.20643769016078156,0.06881256338692719,23
한해리준 HAN HARRY JUNE,124088,9434,1347,https://www.youtube.com/watch?v=Csmftq5Q_ic,24,27,22,0.04940628656016926,0.06356939246311358,0.07701506816551064,0.1899907471887935,0.06333024906293117,24
이첸 YI CHEN,99223,10839,1347,https://www.youtube.com/watch?v=itg-3PBv1HE,28,22,22,0.03868771785226868,0.07336162976282574,0.07701506816551064,0.18906441578060507,0.06302147192686836,25
당홍하이 DANG HONG HAI,97615,10399,1385,https://www.youtube.com/watch?v=5cX0rCXrxDQ,29,25,21,0.037994556441357595,0.07029502164049596,0.07928725185362354,0.18757682993547709,0.06252560997849237,26
판저이 FAN ZHE YI,100165,7151,848,https://www.youtube.com/watch?v=M7pLgwtPh6s,26,29,30,0.03909378629075017,0.04765787804657062,0.04717770868213346,0.13392937301945423,0.044643124339818076,27
박동규 PARK DONG GYU,50834,5761,1244,https://www.youtube.com/watch?v=hgh2YBy7DLc,42,30,25,0.017828646016089276,0.037970184205574256,0.07085625448457307,0.1266550847062366,0.04221836156874553,28
쉬에수런 XUE SU REN,75508,5751,1060,https://www.youtube.com/watch?v=ghTXekcRfYo,33,31,29,0.028464880252917702,0.0379004885664304,0.05985410188950012,0.1262194707088482,0.0420731569029494,29
문원준 MUHN WON JUN,67216,4811,1151,https://www.youtube.com/watch?v=BBrq5n9MMpw,36,36,27,0.02489044342501054,0.03134909848690767,0.06529538387945467,0.12153492579137289,0.04051164193045763,30
크리센 양 CHRISEN YANG,77893,8270,536,https://www.youtube.com/watch?v=JYpMUV2mfdY,32,28,44,0.029492983464996642,0.05545682006676842,0.02852188471657498,0.11347168824834004,0.037823896082780015,31
리즈하오 LI ZI HAO,94842,5633,712,https://www.youtube.com/watch?v=O_4hSdW0qFM,30,32,34,0.03679919786395931,0.03707808002453287,0.03904568285099259,0.11292296073948477,0.03764098691316159,32
타츠키 TATSUKI,80872,5325,716,https://www.youtube.com/watch?v=hIKzL5XwAOE,31,33,33,0.030777142571404677,0.03493145433890202,0.03928486008132026,0.10499345699162696,0.03499781899720899,33
장태윤 JANG TAE YOON,61283,10635,221,https://www.youtube.com/watch?v=3fnrwds7h7c,37,24,54,0.022332901975423806,0.07193983872429102,0.009686677828270748,0.10395941852798558,0.03465313950932853,34
유센 YUSEN,132768,2865,574,https://www.youtube.com/watch?v=bSVIiG69Fk8,22,49,41,0.05314797875339576,0.017786327109512758,0.030794068404687874,0.1017283742675964,0.0339094580891988,35
후한원 HU HAN WEN,67659,4693,826,https://www.youtube.com/watch?v=LQK3bGgZAHY,35,38,31,0.025081407669434428,0.030526689945010142,0.04586223391533126,0.10147033152977583,0.03382344384325861,36
김인후 KIM IN HU,60964,4019,638,https://www.youtube.com/watch?v=CM2IBT37mVo,38,39,36,0.022195390476617442,0.02582920386671406,0.03462090408993064,0.08264549843326215,0.02754849947775405,37
자오광쉬 ZHAO GUANG XU,46939,4882,625,https://www.youtube.com/watch?v=IhUwCcEznyI,44,34,37,0.01614962630495826,0.03184393752482907,0.0338435780913657,0.08183714192115303,0.02727904730705101,38
쇼우 SHO,99371,946,703,https://www.youtube.com/watch?v=y82VBsbL0Ic,27,56,35,0.03875151629058637,0.00441173395780626,0.03850753408275532,0.08167078433114794,0.027223594777049314,39
천보원 CHEN BO WEN,46745,4865,595,https://www.youtube.com/watch?v=vc9KKpiK2H4,45,35,38,0.01606599862229859,0.03172545493828451,0.032049748863908156,0.07984120242449126,0.02661373414149709,40
염예찬 YEOM YE CHAN,55779,4694,533,https://www.youtube.com/watch?v=HDMtYviT8rU,39,37,45,0.019960289782852532,0.030533659508924525,0.028342501793829227,0.07883645108560629,0.02627881702853543,41
지앙판 JIANG FAN,33382,3445,724,https://www.youtube.com/watch?v=-Q2AeH3WMKo,52,43,32,0.010305603140952304,0.021828674179856566,0.0397632145419756,0.07189749186278446,0.023965830620928153,42
방준혁 BANG JUN HYUK,53779,3335,583,https://www.youtube.com/watch?v=dnRlHl2wKvw,40,46,39,0.019098148724505413,0.02106202214927412,0.031332217172925135,0.07149238804670466,0.023830796015568218,43
김동윤 KIM DONG YUN,44703,3690,582,https://www.youtube.com/watch?v=4IQZpHLV9_U,46,40,40,0.01518575260172618,0.023536217338881105,0.03127242286534322,0.0699943928059505,0.023331464268650168,44
김시환 KIM SI HWAN,52456,3405,532,https://www.youtube.com/watch?v=mHwRiIUpSlQ,41,44,46,0.01852784241440879,0.02154989162328113,0.02828270748624731,0.06836044152393723,0.02278681384131241,45
렌쇼 RENSHO,72024,3023,331,https://www.youtube.com/watch?v=um-CwDseeTo,34,47,51,0.026963030529277017,0.018887518207985725,0.016264051662281752,0.062114600399544494,0.020704866799848166,46
이동헌 LEE DONG HEON,48973,3612,412,https://www.youtube.com/watch?v=RuOTm4CtTUU,43,41,49,0.01702642376129728,0.022992591353559008,0.021107390576417126,0.061126405691273415,0.020375468563757805,47
조계현 JO GYE HYEON,41357,2934,545,https://www.youtube.com/watch?v=NcnOE7b60dA,49,48,43,0.013743390611111446,0.018267227019605384,0.029060033484812245,0.061070651115529076,0.020356883705176358,48
김태조 KIM TAE JO,43448,3543,458,https://www.youtube.com/watch?v=RmYFymTqIW0,47,42,48,0.014644759087613361,0.022511691443466382,0.023857928725185364,0.06101437925626511,0.020338126418755036,49
아틱 ARCTIC,42785,3357,477,https://www.youtube.com/watch?v=4WVBO-wupKI,48,45,47,0.01435895932677129,0.02121535255539061,0.02499402056924181,0.06056833245140371,0.020189444150467903,50
오준호 OH JUN HO,35377,2755,562,https://www.youtube.com/watch?v=8mkPRRUZQBg,51,50,42,0.011165588846653557,0.01701967507893031,0.030076536713704857,0.05826180063928872,0.01942060021309624,51
양희찬 YANG HEUI CHAN,35855,2351,354,https://www.youtube.com/watch?v=U9NHqRJ7MUQ,50,51,50,0.011371640559598517,0.014203971257518417,0.01763932073666587,0.04321493255378281,0.014404977517927603,52
아오시 AOSHI,27729,1612,258,https://www.youtube.com/watch?v=hh2m0kjYTqc,53,53,53,0.007868761439534168,0.009053463524787255,0.011899067208801722,0.028821292173123143,0.009607097391041047,53
장슌위 ZHANG SHUN YU,26581,1875,192,https://www.youtube.com/watch?v=K6gJzu0PVUA,54,52,56,0.007373892472042921,0.01088645883427074,0.00795264290839512,0.026212994214708782,0.008737664738236261,54
궈쩐 GUO ZHEN,18279,881,330,https://www.youtube.com/watch?v=CUvdXd9hlLI,57,57,52,0.003795144938844024,0.003958712303371178,0.01620425735469983,0.023958114596915034,0.007986038198971679,55
홍쯔하오 HONG ZIH HAO,20724,1545,182,https://www.youtube.com/watch?v=YYowgJSZBss,56,54,57,0.004849112382673379,0.0085865027425234,0.007354699832575939,0.020790314957772716,0.006930104985924238,56
김동현B KIM DONG HYUN B,18197,1014,206,https://www.youtube.com/watch?v=ND9cEIJ7zIo,58,55,55,0.003759797155451792,0.0048856643039844995,0.008789763214541975,0.017435224673978268,0.005811741557992756,57
이승백 LEE SEUNG BAEK,21736,711,123,https://www.youtube.com/watch?v=qDR46tsekT8,55,58,58,0.005285355758197022,0.002773886437925579,0.003826835685242765,0.011886077881365368,0.003962025960455123,58
김동현A KIM DONG HYUN A,14491,662,76,https://www.youtube.com/watch?v=PkXhgfkY4Y0,59,59,59,0.002162249774334578,0.002432377806120671,0.0010165032288926095,0.0056111308093478585,0.0018703769364492862,59
동징쿤 DONG JING KUN,9475,503,72,https://www.youtube.com/watch?v=SCl2IzyRk0o,62,60,60,0.0,0.0013242171437333166,0.0007773259985649366,0.002101543142298253,0.0007005143807660843,60
커밍지에 KO MING CHIEH,9476,375,59,https://www.youtube.com/watch?v=Op3AkUxQYE8,61,61,61,4.310705291735602e-07,0.00043211296269192435,0.0,0.0004325440332210979,0.00014418134440703263,61
비엔스위 BIAN SHI YU,9903,313,59,https://www.youtube.com/watch?v=tHeo4F76KFU,60,62,61,0.00018449818648628378,0.0,0.0,0.00018449818648628378,6.149939549542793e-05,62
